applicant_id,first_name,last_name,gender,date_of_birth,phone_number,email,county_id,education_level,income_level,device_ownership,program_id,registered_at
5158,Sheila,Otieno,Female,1998-11-24,0747462269,sheilaotieno801@gmail.com,3,Secondary,Low,1,5,2022-09-13
5159,Faith,Kombe,Female,1999-12-12,0754706078,faithkombe361@gmail.com,1,Primary,Low,1,5,2022-03-19
5160,Esther,Kioko,Female,1994-02-03,0776215887,estherkioko680@gmail.com,5,Secondary,Low,0,5,2022-11-08
5161,Aisha,Kazungu,Female,1996-11-23,0753220812,aishakazungu473@gmail.com,3,Secondary,Middle,0,5,2022-05-20
5162,Ann,Otieno,Female,1994-12-25,0711284017,annotieno153@gmail.com,3,Primary,Low,0,5,2022-05-13
5163,Cynthia,Wambui,Female,2003-11-12,0726890826,cynthiawambui743@gmail.com,3,TVET,Lower-Middle,0,5,2022-06-09
5164,Rose,Mwakio,Female,2000-10-17,0780491981,rosemwakio705@gmail.com,1,Secondary,Middle,0,5,2022-02-12
5165,Dorcas,Mutiso,Female,1994-08-10,0114347821,dorcasmutiso558@gmail.com,3,TVET,Middle,0,7,2022-04-18
5166,Joyce,Mwadime,Female,1999-07-21,0114202446,joycemwadime109@gmail.com,4,Secondary,Middle,0,5,2022-06-19
5167,Neema,Mghoi,Female,2003-03-25,0742090425,neemamghoi794@gmail.com,4,Secondary,Lower-Middle,1,5,2022-03-21
5168,Dorcas,Kioko,Female,2002-01-16,0772244146,dorcaskioko984@gmail.com,3,University,Low,0,5,2022-09-18
5169,Ann,Kenga,Female,2003-04-01,0750699875,annkenga428@gmail.com,4,Secondary,Low,0,7,2022-08-06
5170,Esther,Mwadime,Female,2002-08-14,0740069646,esthermwadime678@gmail.com,1,Secondary,Low,0,5,2022-05-09
5171,Agnes,Chebet,Female,1994-02-25,0104155105,agneschebet563@gmail.com,3,TVET,Low,1,6,2022-06-16
5172,Faith,Mwakio,Female,1996-04-27,0758766269,faithmwakio764@gmail.com,5,Primary,Lower-Middle,1,5,2022-10-14
5173,Faith,Kemunto,Female,1996-06-07,0778630701,faithkemunto888@gmail.com,1,Secondary,Low,0,5,2022-12-04
5174,Faith,Chebet,Female,2002-10-15,0780332316,faithchebet670@gmail.com,3,Secondary,Upper-Middle,0,6,2022-05-25
5175,Lydia,Kioko,Female,1999-09-26,0703071460,lydiakioko137@gmail.com,2,Primary,Lower-Middle,1,6,2022-08-06
5176,Fatuma,Omondi,Female,1997-10-16,0113031051,fatumaomondi181@gmail.com,1,TVET,Low,0,5,2022-05-24
5177,Sheila,Mwandawiro,Female,2001-12-13,0743263142,sheilamwandawiro109@gmail.com,5,Secondary,Middle,1,6,2022-03-09
5178,Rose,Munga,Female,1999-04-18,0741024097,rosemunga207@gmail.com,3,Secondary,Upper-Middle,1,7,2022-12-13
5179,Salma,Chebet,Female,1995-02-08,0100963774,salmachebet321@gmail.com,2,Primary,Lower-Middle,0,5,2022-02-20
5180,Mwanajuma,Musyoka,Female,1996-03-02,0743300623,mwanajumamusyoka466@gmail.com,4,Primary,Low,0,5,2022-08-18
5181,Mariam,Kenga,Female,1999-08-23,0734652674,mariamkenga859@gmail.com,1,Secondary,Lower-Middle,1,5,2022-06-24
5182,Saumu,Mutiso,Female,1997-08-27,0766062593,saumumutiso552@gmail.com,3,TVET,Lower-Middle,1,5,2022-08-27
5183,Lydia,Mwadime,Female,2003-07-13,0708604899,lydiamwadime315@gmail.com,1,Secondary,Lower-Middle,0,7,2022-02-28
5184,Rose,Masha,Female,2001-04-13,0789456189,rosemasha659@gmail.com,5,Secondary,Middle,0,5,2022-04-10
5185,Fatuma,Chebet,Female,2001-06-11,0110310938,fatumachebet491@gmail.com,3,TVET,Lower-Middle,0,5,2022-07-07
5186,Zainabu,Chebet,Female,2000-08-17,0798801962,zainabuchebet869@gmail.com,2,Secondary,Low,1,7,2022-02-04
5187,Mwanajuma,Munga,Female,1998-01-09,0744407211,mwanajumamunga347@gmail.com,6,University,Lower-Middle,0,6,2022-06-19
5188,Cynthia,Mutiso,Female,2003-12-12,0761139353,cynthiamutiso981@gmail.com,2,Primary,Lower-Middle,0,6,2022-04-07
5189,Esther,Mwadime,Female,2001-09-20,0777612765,esthermwadime587@gmail.com,2,Primary,Middle,0,5,2022-03-10
5190,Saumu,Juma,Female,2003-07-20,0700418136,saumujuma161@gmail.com,3,Secondary,Low,1,6,2022-07-03
5191,Halima,Mwakio,Female,2005-08-09,0751889347,halimamwakio194@gmail.com,1,Secondary,Low,1,5,2022-12-01
5192,Amina,Chebet,Female,1999-10-16,0737061245,aminachebet643@gmail.com,2,Secondary,Low,1,5,2022-02-08
5193,Aisha,Mghoi,Female,1996-07-14,0750980170,aishamghoi761@gmail.com,6,TVET,Lower-Middle,1,7,2022-12-10
5194,Salma,Munga,Female,2002-09-09,0771435120,salmamunga552@gmail.com,3,Primary,Middle,1,6,2022-02-11
5195,Mishi,Kombe,Female,2000-06-14,0785869744,mishikombe933@gmail.com,2,TVET,Low,0,6,2022-10-04
5196,Mishi,Munga,Female,2000-02-21,0785120540,mishimunga986@gmail.com,1,Secondary,Low,1,6,2022-11-24
5197,Esther,Odhiambo,Female,1999-05-03,0732146077,estherodhiambo235@gmail.com,2,Secondary,Upper-Middle,0,7,2022-12-10
5198,Zainabu,Otieno,Female,1999-11-15,0118476505,zainabuotieno973@gmail.com,1,Secondary,Low,1,5,2022-05-21
5199,Cynthia,Musyoka,Female,2000-08-17,0723627842,cynthiamusyoka900@gmail.com,2,Secondary,Middle,0,5,2022-01-11
5200,Fatuma,Mutiso,Female,2001-11-28,0732283613,fatumamutiso470@gmail.com,3,Secondary,Low,1,5,2022-01-05
5201,Zainabu,Njeri,Female,2005-01-07,0762756295,zainabunjeri391@gmail.com,2,Secondary,Lower-Middle,0,5,2022-03-20
5202,Salma,Wambui,Female,1996-12-02,0782607598,salmawambui438@gmail.com,1,TVET,Low,0,5,2022-02-25
5203,Fatuma,Wambui,Female,1996-05-24,0703603608,fatumawambui961@gmail.com,1,Primary,Lower-Middle,1,5,2022-12-15
5204,Salma,Achieng,Female,2001-06-23,0752810931,salmaachieng675@gmail.com,3,Secondary,Lower-Middle,0,5,2022-07-08
5205,Fatuma,Kombe,Female,1999-09-24,0762685038,fatumakombe346@gmail.com,2,Secondary,Middle,0,5,2022-05-26
5206,Janet,Mwajuma,Female,1994-02-13,0103290004,janetmwajuma208@gmail.com,5,Secondary,Low,0,5,2022-11-18
5207,Mariam,Otieno,Female,2005-12-02,0773312566,mariamotieno496@gmail.com,3,Primary,Low,1,7,2022-07-05
5208,Aisha,Baya,Female,2003-11-17,0789342171,aishabaya690@gmail.com,1,Secondary,Low,1,6,2022-02-06
5209,Mishi,Mwakio,Female,1999-11-27,0727765592,mishimwakio918@gmail.com,2,University,Low,0,6,2022-05-06
5210,Sheila,Mutiso,Female,2003-06-16,0762492989,sheilamutiso465@gmail.com,1,Secondary,Low,0,6,2022-06-06
5211,Ann,Mghoi,Female,1995-08-02,0726245852,annmghoi629@gmail.com,2,Primary,Low,0,5,2022-02-14
5212,Caroline,Kombe,Female,2002-09-17,0746108622,carolinekombe840@gmail.com,5,Secondary,Lower-Middle,1,5,2022-02-20
5213,Mercy,Masha,Female,1998-03-11,0705562975,mercymasha739@gmail.com,1,Secondary,Low,1,6,2022-05-04
5214,Saumu,Otieno,Female,1999-12-22,0111553884,saumuotieno623@gmail.com,2,TVET,Lower-Middle,0,5,2022-11-08
5215,Mariam,Mwangeka,Female,2003-03-16,0116611317,mariammwangeka449@gmail.com,2,Secondary,Middle,0,5,2022-12-21
5216,Joyce,Chebet,Female,1994-05-23,0787087284,joycechebet813@gmail.com,3,Primary,Low,0,6,2022-08-24
5217,Janet,Njeri,Female,2004-05-02,0756020187,janetnjeri459@gmail.com,3,Secondary,Middle,0,5,2022-12-13
5218,Halima,Omondi,Female,2005-10-02,0753805346,halimaomondi965@gmail.com,2,Secondary,Upper-Middle,0,5,2022-03-10
5219,Cynthia,Kazungu,Female,2001-01-23,0730885423,cynthiakazungu126@gmail.com,3,University,Middle,1,7,2022-09-20
5220,Cynthia,Omondi,Female,2000-04-17,0795608973,cynthiaomondi892@gmail.com,2,TVET,Middle,1,6,2022-08-15
5221,Fatuma,Njeri,Female,2004-01-18,0743990163,fatumanjeri186@gmail.com,1,Secondary,Lower-Middle,1,6,2022-07-01
5222,Neema,Kazungu,Female,1994-10-25,0758403449,neemakazungu119@gmail.com,6,Secondary,Low,0,7,2022-12-26
5223,Saumu,Mutiso,Female,1998-10-12,0703544925,saumumutiso572@gmail.com,3,University,Low,1,5,2022-09-24
5224,Fatuma,Kazungu,Female,1999-02-06,0106400893,fatumakazungu432@gmail.com,4,Secondary,Upper-Middle,1,7,2022-10-26
5225,Cynthia,Odhiambo,Female,1994-07-22,0766430673,cynthiaodhiambo963@gmail.com,2,Secondary,Low,1,6,2022-09-15
5226,Faith,Mghoi,Female,1995-09-10,0781774558,faithmghoi881@gmail.com,3,Secondary,Lower-Middle,0,5,2022-10-04
5227,Purity,Kombe,Female,1998-12-25,0774221991,puritykombe765@gmail.com,1,Secondary,Low,0,5,2022-01-22
5228,Purity,Mwandawiro,Female,2005-01-05,0100234925,puritymwandawiro751@gmail.com,2,Primary,Upper-Middle,1,5,2022-09-08
5229,Christine,Masha,Female,2002-10-18,0718999328,christinemasha277@gmail.com,4,University,Middle,0,5,2022-08-17
5230,Sharon,Omondi,Female,1997-02-22,0732419100,sharonomondi721@gmail.com,4,Secondary,Low,0,5,2022-10-23
5231,Agnes,Wambui,Female,1999-04-24,0742105589,agneswambui366@gmail.com,1,University,Low,0,5,2022-02-02
5232,Zainabu,Mwajuma,Female,2004-06-05,0770344184,zainabumwajuma865@gmail.com,5,Secondary,Low,1,7,2022-09-23
5233,Diana,Mwadime,Female,1998-12-25,0705558644,dianamwadime467@gmail.com,1,Secondary,Low,1,7,2022-01-16
5234,Fatuma,Njeri,Female,1998-02-20,0716288448,fatumanjeri355@gmail.com,1,Secondary,Middle,0,6,2022-06-08
5235,Caroline,Kemunto,Female,1994-09-04,0702623332,carolinekemunto951@gmail.com,3,Secondary,Low,1,7,2022-12-08
5236,Halima,Mutiso,Female,1994-07-28,0747395800,halimamutiso727@gmail.com,5,TVET,Lower-Middle,0,5,2022-12-16
5237,Fatuma,Mutiso,Female,2001-03-24,0730894666,fatumamutiso142@gmail.com,1,Secondary,Lower-Middle,0,5,2022-10-15
5238,Christine,Omondi,Female,1998-04-09,0101765036,christineomondi887@gmail.com,2,Primary,Lower-Middle,0,5,2022-01-12
5239,Fatuma,Otieno,Female,1995-01-19,0784465248,fatumaotieno642@gmail.com,3,Secondary,Low,1,5,2022-05-07
5240,Agnes,Kombe,Female,1999-12-22,0729569103,agneskombe230@gmail.com,1,Secondary,Low,0,5,2022-02-12
5241,Sheila,Wambui,Female,1999-09-03,0118501208,sheilawambui688@gmail.com,1,Secondary,Lower-Middle,1,5,2022-02-14
5242,Amina,Mwandawiro,Female,2000-06-09,0718384293,aminamwandawiro966@gmail.com,5,Secondary,Middle,0,5,2022-08-22
5243,Fatuma,Achieng,Female,1997-01-04,0741110949,fatumaachieng587@gmail.com,2,Secondary,Lower-Middle,0,6,2022-07-16
5244,Caroline,Munga,Female,2000-05-27,0109079618,carolinemunga616@gmail.com,3,Secondary,Lower-Middle,1,6,2022-11-04
5245,Mariam,Kazungu,Female,2004-01-04,0766331393,mariamkazungu380@gmail.com,4,Secondary,Lower-Middle,1,5,2022-08-19
5246,Caroline,Achieng,Female,2002-04-12,0787448531,carolineachieng718@gmail.com,2,University,Low,1,5,2022-12-12
5247,Ann,Njeri,Female,1998-09-28,0109704640,annnjeri527@gmail.com,3,University,Low,0,6,2022-05-19
5248,Halima,Achieng,Female,1998-08-28,0726216315,halimaachieng751@gmail.com,1,Secondary,Middle,1,5,2022-08-10
5249,Joyce,Munga,Female,1995-04-13,0749301694,joycemunga757@gmail.com,6,TVET,Middle,0,6,2022-11-14
5250,Janet,Kombe,Female,2004-08-28,0701492791,janetkombe396@gmail.com,2,University,Middle,1,5,2022-07-20
5251,Mishi,Njeri,Female,1996-09-20,0706690463,mishinjeri969@gmail.com,4,TVET,Low,1,5,2022-05-09
5252,Esther,Otieno,Female,2004-10-16,0771576067,estherotieno540@gmail.com,3,TVET,Low,0,7,2022-02-06
5253,Amina,Mwashumbe,Female,1997-02-28,0781009825,aminamwashumbe406@gmail.com,6,Secondary,Upper-Middle,1,5,2022-04-13
5254,Grace,Chebet,Female,2001-01-06,0781623659,gracechebet393@gmail.com,2,TVET,Low,0,7,2022-10-28
5255,Sharon,Njeri,Female,2000-09-25,0115749452,sharonnjeri880@gmail.com,2,Secondary,Upper-Middle,0,5,2022-06-25
5256,Esther,Kombe,Female,1997-11-24,0767809227,estherkombe983@gmail.com,6,University,Low,0,7,2022-10-16
5257,Christine,Otieno,Female,2001-03-11,0769374686,christineotieno615@gmail.com,2,Secondary,Middle,0,7,2022-05-21
5258,Purity,Mghoi,Female,1999-09-07,0793134036,puritymghoi615@gmail.com,1,Primary,Lower-Middle,0,5,2022-08-03
5259,Fatuma,Kombe,Female,2002-01-25,0764900288,fatumakombe763@gmail.com,2,Secondary,Lower-Middle,1,5,2022-04-28
5260,Mishi,Kioko,Female,1998-12-03,0761236528,mishikioko721@gmail.com,3,Secondary,Middle,1,5,2022-11-11
5261,Cynthia,Baya,Female,1999-09-06,0757423772,cynthiabaya400@gmail.com,2,Primary,Upper-Middle,0,6,2022-05-11
5262,Janet,Mwadime,Female,2003-05-13,0787871395,janetmwadime204@gmail.com,1,University,Low,0,5,2022-09-12
5263,Faith,Mwadime,Female,2002-11-24,0719320966,faithmwadime967@gmail.com,1,Secondary,Lower-Middle,0,5,2022-07-06
5264,Caroline,Munga,Female,2002-09-09,0734758508,carolinemunga557@gmail.com,1,University,Lower-Middle,1,5,2022-01-11
5265,Janet,Wambui,Female,1996-09-22,0114615965,janetwambui434@gmail.com,3,Secondary,Lower-Middle,0,5,2022-06-03
5266,Agnes,Omondi,Female,2002-07-21,0773822655,agnesomondi628@gmail.com,1,University,Middle,0,5,2022-10-26
5267,Diana,Kazungu,Female,1995-03-20,0109315230,dianakazungu315@gmail.com,3,Secondary,Low,1,6,2022-07-21
5268,Cynthia,Kenga,Female,1997-02-19,0746574998,cynthiakenga927@gmail.com,2,Primary,Middle,0,6,2022-05-27
5269,Mwanajuma,Baya,Female,1997-12-26,0714356034,mwanajumabaya862@gmail.com,4,Primary,Middle,1,5,2022-06-28
5270,Lydia,Munga,Female,1998-02-05,0780949305,lydiamunga869@gmail.com,5,Secondary,Low,1,6,2022-01-21
5271,Brenda,Kenga,Female,1994-05-04,0714575339,brendakenga638@gmail.com,1,Secondary,Low,0,5,2022-05-25
5272,Brenda,Musyoka,Female,2002-04-03,0724653072,brendamusyoka126@gmail.com,2,TVET,Low,0,5,2022-06-11
5273,Brenda,Mghoi,Female,1997-02-09,0788975559,brendamghoi826@gmail.com,6,Secondary,Low,1,5,2022-09-19
5274,Christine,Odhiambo,Female,2001-06-13,0799908569,christineodhiambo669@gmail.com,3,TVET,Middle,1,7,2022-03-18
5275,Neema,Mwashumbe,Female,2002-08-13,0107566731,neemamwashumbe883@gmail.com,6,Secondary,Middle,0,6,2022-02-15
5276,Brenda,Otieno,Female,2000-09-11,0719907651,brendaotieno931@gmail.com,1,Secondary,Middle,1,5,2022-04-11
5277,Esther,Mwangeka,Female,2000-01-14,0778449641,esthermwangeka638@gmail.com,1,Primary,Low,0,5,2022-09-21
5278,Diana,Njeri,Female,2004-01-01,0106982192,diananjeri594@gmail.com,3,Secondary,Low,0,5,2022-06-01
5279,Caroline,Mwangeka,Female,1998-10-25,0109815951,carolinemwangeka377@gmail.com,2,Secondary,Lower-Middle,1,5,2022-05-02
5280,Ann,Mwajuma,Female,1994-07-08,0748323486,annmwajuma273@gmail.com,1,Secondary,Upper-Middle,1,5,2022-03-04
5281,Purity,Omondi,Female,1995-11-15,0714485907,purityomondi419@gmail.com,1,Primary,Upper-Middle,1,6,2022-07-17
5282,Fatuma,Masha,Female,1996-05-28,0784388933,fatumamasha932@gmail.com,1,Secondary,Lower-Middle,0,5,2022-05-10
5283,Lydia,Chebet,Female,2005-10-26,0758123867,lydiachebet634@gmail.com,2,Secondary,Lower-Middle,0,5,2022-01-01
5284,Janet,Kioko,Female,1994-05-19,0790332631,janetkioko636@gmail.com,2,Secondary,Middle,0,6,2022-11-04
5285,Brenda,Masha,Female,2002-04-22,0767139088,brendamasha711@gmail.com,4,Secondary,Lower-Middle,0,6,2022-05-05
5286,Aisha,Kemunto,Female,1996-08-07,0715421258,aishakemunto617@gmail.com,1,Secondary,Low,1,5,2022-08-26
5287,Cynthia,Baya,Female,2005-06-05,0709814818,cynthiabaya373@gmail.com,1,University,Low,0,5,2022-11-12
5288,Sheila,Otieno,Female,1999-02-14,0785052935,sheilaotieno630@gmail.com,3,University,Low,0,5,2022-04-15
5289,Lydia,Musyoka,Female,1996-06-15,0746544806,lydiamusyoka230@gmail.com,4,Secondary,Lower-Middle,1,5,2022-05-24
5290,Zainabu,Kenga,Female,2001-01-06,0767260188,zainabukenga125@gmail.com,2,TVET,Middle,0,5,2022-02-10
5291,Grace,Kioko,Female,2001-11-17,0724814944,gracekioko113@gmail.com,1,Primary,Low,0,5,2022-05-19
5292,Agnes,Achieng,Female,1998-11-18,0797096496,agnesachieng989@gmail.com,4,Secondary,Low,1,5,2022-01-21
5293,Purity,Kombe,Female,1994-02-11,0103484298,puritykombe476@gmail.com,3,Primary,Low,0,5,2022-09-08
5294,Amina,Achieng,Female,2001-02-15,0702902801,aminaachieng128@gmail.com,4,Secondary,Low,1,5,2022-09-01
5295,Rose,Mwandawiro,Female,1998-09-18,0737735671,rosemwandawiro973@gmail.com,3,Secondary,Low,0,5,2022-06-11
5296,Dorcas,Chebet,Female,2000-10-02,0788403875,dorcaschebet100@gmail.com,2,Secondary,Low,0,5,2022-07-05
5297,Mishi,Mwangeka,Female,2003-06-26,0738377929,mishimwangeka556@gmail.com,1,Secondary,Low,0,5,2022-08-19
5298,Lydia,Juma,Female,1996-09-18,0755298002,lydiajuma917@gmail.com,1,University,Middle,0,5,2022-02-10
5299,Neema,Odhiambo,Female,1998-11-17,0749511055,neemaodhiambo107@gmail.com,1,Secondary,Middle,0,5,2022-03-23
5300,Fatuma,Musyoka,Female,2000-08-26,0108863216,fatumamusyoka470@gmail.com,2,Secondary,Lower-Middle,1,5,2022-11-28
5301,Diana,Baya,Female,1998-05-22,0738077442,dianabaya983@gmail.com,2,Primary,Lower-Middle,0,5,2022-01-10
5302,Lydia,Wambui,Female,2005-08-22,0764415079,lydiawambui916@gmail.com,3,Secondary,Middle,0,5,2022-04-05
5303,Aisha,Mwadime,Female,1996-09-16,0111694442,aishamwadime898@gmail.com,2,Secondary,Low,0,7,2022-10-14
5304,Christine,Kenga,Female,1995-02-25,0738451302,christinekenga492@gmail.com,6,Secondary,Lower-Middle,0,5,2022-04-01
5305,Dorcas,Njeri,Female,1996-01-20,0756250575,dorcasnjeri588@gmail.com,1,Secondary,Low,0,6,2022-05-27
5306,Halima,Masha,Female,2000-05-13,0776376076,halimamasha778@gmail.com,1,TVET,Low,0,7,2022-05-05
5307,Dorcas,Mghoi,Female,1999-09-17,0752384164,dorcasmghoi766@gmail.com,1,Secondary,Low,0,5,2022-05-16
5308,Caroline,Mwajuma,Female,2000-09-04,0730103561,carolinemwajuma595@gmail.com,3,Secondary,Middle,0,5,2022-11-22
5309,Diana,Otieno,Female,1997-07-04,0716774773,dianaotieno271@gmail.com,6,Primary,Lower-Middle,1,6,2022-02-04
5310,Aisha,Mutiso,Female,2003-12-24,0735597328,aishamutiso237@gmail.com,2,TVET,Lower-Middle,0,6,2022-08-21
5311,Mwanajuma,Baya,Female,1997-10-19,0712061559,mwanajumabaya617@gmail.com,2,Secondary,Lower-Middle,0,6,2022-09-07
5312,Agnes,Mwadime,Female,2005-03-07,0756551519,agnesmwadime285@gmail.com,2,Primary,Lower-Middle,0,6,2022-05-04
5313,Joyce,Musyoka,Female,2002-09-25,0734625804,joycemusyoka462@gmail.com,4,Primary,Middle,1,5,2022-02-25
5314,Amina,Mghoi,Female,2002-02-06,0759542504,aminamghoi890@gmail.com,2,Secondary,Low,1,7,2022-11-05
5315,Dorcas,Kemunto,Female,2002-10-02,0780494795,dorcaskemunto395@gmail.com,1,Secondary,Low,1,5,2022-07-13
5316,Neema,Kemunto,Female,1996-04-14,0119238220,neemakemunto989@gmail.com,2,University,Low,1,5,2022-09-02
5317,Grace,Baya,Female,2005-09-07,0705378940,gracebaya538@gmail.com,1,Secondary,Middle,1,5,2022-09-04
5318,Salma,Wambui,Female,2000-05-22,0766593523,salmawambui635@gmail.com,3,Secondary,Lower-Middle,1,7,2022-03-04
5319,Sharon,Kioko,Female,1995-02-19,0723573739,sharonkioko105@gmail.com,3,Secondary,Low,0,7,2022-01-03
5320,Mwanajuma,Kioko,Female,1995-10-14,0117031053,mwanajumakioko775@gmail.com,4,TVET,Low,0,5,2022-10-17
5321,Agnes,Kombe,Female,1997-08-22,0775312847,agneskombe772@gmail.com,1,TVET,Low,1,7,2022-06-24
5322,Mercy,Baya,Female,1998-12-10,0750742178,mercybaya803@gmail.com,3,Secondary,Lower-Middle,1,5,2022-06-16
5323,Purity,Mwadime,Female,2002-04-13,0749289668,puritymwadime800@gmail.com,2,Primary,Middle,0,6,2022-01-01
5324,Sharon,Mghoi,Female,2002-03-25,0765353821,sharonmghoi199@gmail.com,5,University,Low,0,6,2022-09-14
5325,Aisha,Otieno,Female,2004-04-06,0714749354,aishaotieno379@gmail.com,3,Secondary,Low,0,5,2022-12-12
5326,Cynthia,Kemunto,Female,2004-12-23,0769879608,cynthiakemunto599@gmail.com,2,Secondary,Low,0,5,2022-12-07
5327,Brenda,Masha,Female,2003-04-03,0777077230,brendamasha229@gmail.com,2,Secondary,Lower-Middle,0,6,2022-07-14
5328,Mwanajuma,Mwajuma,Female,1995-06-28,0791573143,mwanajumamwajuma355@gmail.com,3,Primary,Lower-Middle,1,5,2022-01-12
5329,Zainabu,Munga,Female,2002-04-17,0116040081,zainabumunga194@gmail.com,1,Secondary,Lower-Middle,1,5,2022-03-18
5330,Cynthia,Odhiambo,Female,2004-11-01,0706556424,cynthiaodhiambo748@gmail.com,3,Secondary,Upper-Middle,0,5,2022-10-15
5331,Faith,Mwandawiro,Female,1996-05-06,0102261673,faithmwandawiro879@gmail.com,1,Secondary,Middle,1,5,2022-04-17
5332,Salma,Munga,Female,1998-10-21,0705413237,salmamunga270@gmail.com,4,Primary,Low,0,5,2022-08-20
5333,Mishi,Chebet,Female,2004-06-20,0728151547,mishichebet445@gmail.com,2,TVET,Low,0,5,2022-04-03
5334,Faith,Munga,Female,2004-01-08,0754612805,faithmunga247@gmail.com,2,Secondary,Middle,0,5,2022-02-27
5335,Mwanajuma,Mwadime,Female,1999-07-25,0110010145,mwanajumamwadime743@gmail.com,1,Secondary,Lower-Middle,1,7,2022-05-28
5336,Esther,Mwashumbe,Female,2000-03-07,0729861889,esthermwashumbe788@gmail.com,1,University,Lower-Middle,0,5,2022-07-07
5337,Fatuma,Mwashumbe,Female,1998-08-01,0743124021,fatumamwashumbe926@gmail.com,2,Secondary,Lower-Middle,1,5,2022-05-26
5338,Fatuma,Baya,Female,2001-02-01,0111915402,fatumabaya194@gmail.com,3,University,Middle,0,6,2022-12-02
5339,Mishi,Wambui,Female,2002-12-14,0733200268,mishiwambui669@gmail.com,2,Secondary,Lower-Middle,1,5,2022-08-07
5340,Mariam,Odhiambo,Female,1995-01-04,0736115064,mariamodhiambo772@gmail.com,6,Secondary,Low,0,5,2022-07-04
5341,Fatuma,Mwakio,Female,2001-07-25,0104734036,fatumamwakio154@gmail.com,1,Primary,Upper-Middle,0,7,2022-01-13
5342,Sheila,Wambui,Female,2004-12-11,0746008118,sheilawambui645@gmail.com,1,Secondary,Middle,1,6,2022-03-26
5343,Cynthia,Mutiso,Female,2005-03-13,0111568493,cynthiamutiso599@gmail.com,5,Secondary,Low,1,6,2022-08-13
5344,Faith,Kombe,Female,2002-09-08,0748630188,faithkombe901@gmail.com,2,Secondary,Low,0,5,2022-11-01
5345,Aisha,Odhiambo,Female,1997-02-05,0795431303,aishaodhiambo374@gmail.com,3,Secondary,Middle,0,5,2022-05-15
5346,Rose,Juma,Female,2000-08-06,0782524423,rosejuma110@gmail.com,1,Secondary,Upper-Middle,1,6,2022-02-07
5347,Mariam,Baya,Female,1995-08-14,0119797099,mariambaya242@gmail.com,1,Secondary,Lower-Middle,1,7,2022-03-01
5348,Esther,Otieno,Female,2004-09-09,0105542730,estherotieno640@gmail.com,2,Secondary,Low,0,6,2022-12-21
5349,Fatuma,Omondi,Female,1997-03-17,0715957267,fatumaomondi633@gmail.com,4,TVET,Lower-Middle,0,5,2022-08-25
5350,Brenda,Mwangeka,Female,1999-10-03,0112797288,brendamwangeka136@gmail.com,4,Primary,Middle,0,5,2022-07-07
5351,Joyce,Wambui,Female,2003-04-05,0710985565,joycewambui893@gmail.com,2,TVET,Low,1,7,2022-08-18
5352,Janet,Mghoi,Female,2002-09-23,0798515519,janetmghoi532@gmail.com,1,Secondary,Middle,0,6,2022-09-03
5353,Esther,Mutiso,Female,1997-02-09,0110415354,esthermutiso254@gmail.com,2,University,Low,0,5,2022-03-14
5354,Christine,Achieng,Female,2004-03-02,0705820935,christineachieng859@gmail.com,5,Secondary,Middle,1,7,2022-02-17
5355,Diana,Achieng,Female,1999-11-21,0707141580,dianaachieng778@gmail.com,1,TVET,Low,1,7,2022-03-03
5356,Cynthia,Mwashumbe,Female,2005-09-09,0735979035,cynthiamwashumbe615@gmail.com,1,Secondary,Low,1,5,2022-10-20
5357,Ann,Kioko,Female,2002-12-10,0703105953,annkioko760@gmail.com,2,Secondary,Low,1,5,2022-11-12
5358,Aisha,Mwangeka,Female,2001-03-14,0796682494,aishamwangeka926@gmail.com,2,University,Upper-Middle,1,5,2022-10-06
5359,Rose,Mwashumbe,Female,2000-11-11,0784035262,rosemwashumbe356@gmail.com,2,Primary,Low,1,5,2022-08-18
5360,Saumu,Mwajuma,Female,1997-02-26,0753912040,saumumwajuma128@gmail.com,1,TVET,Low,1,5,2022-08-13
